data_assinatura;inicio_vigencia;fim_vigencia;orgao_superior;orgao_entidade;unidade_gestora;forma_contratacao;grupo_objeto;numero_contrato;situacao;objeto;valor_contratado_rs
"04/08/2014";"04/08/2014";"04/08/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"2476/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"692,00"
"04/08/2014";"04/08/2014";"04/08/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"5996/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"9.980,00"
"04/08/2014";"04/08/2014";"31/12/2014";"Ministério do Desenvolvimento Agrário e Agricultura Familiar";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"SUBSEC. DE PLANEJ., ORC. E ADMINIST./MDA";"Inexigibilidade de Licitação";"Serviços";"104/2014";"Publicado";"Realização do curso ""Liderança Sustantável: Lições da Natureza"" para servidores que ocupam cargos gerenciais no âmbito do Ministério do Desenvolvimento Agrário";"168.000,00"
"01/08/2014";"01/08/2014";"31/08/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"54355/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"20.499,00"
"01/08/2014";"01/08/2014";"01/08/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"88817/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"600,00"
"01/08/2014";"01/08/2014";"01/08/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"2271/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"25.640,00"
"30/07/2014";"30/07/2014";"31/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"90590/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"17.992,00"
"30/07/2014";"30/07/2014";"31/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"89671/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"17.992,00"
"30/07/2014";"30/07/2014";"30/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"73949/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"19.990,01"
"23/07/2014";"23/07/2014";"09/11/2015";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"49475/2014";"Fechado";"SERVIÇOS EDUCACIONAIS COM FORNECIMENTO DE VAGAS PARA PARTICIPAÇÃO DE EMPREGADOS EM CURSOS ...";"2.397.195,27"
"22/07/2014";"22/07/2014";"23/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"65915/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"17.992,00"
"22/07/2014";"22/07/2014";"22/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"57045/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"18.970,01"
"15/07/2014";"15/07/2014";"15/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"55293/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"25.465,90"
"14/07/2014";"14/07/2014";"15/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"51705/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"24.541,01"
"11/07/2014";"11/07/2014";"11/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"55189/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"19.990,01"
"10/07/2014";"10/07/2014";"10/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"56490/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"600,00"
"10/07/2014";"10/07/2014";"10/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"56972/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"622,80"
"09/07/2014";"09/07/2014";"08/04/2015";"Ministério da Defesa";"Comando da Marinha";"DIRETORIA DE PORTOS E COSTAS";"Sem Informação";"Outros";"7/2014";"Fechado";"Contratação de serviços para elaborar,coordenar e ministrar um Curso de Pós-Graduação,em gestão portuária.";"600.000,00"
"07/07/2014";"07/07/2014";"06/09/2014";"Ministério da Educação";"Universidade Federal de Santa Maria";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"Dispensa de Licitação";"Serviços";"81/2014";"Publicado";"Pretação de serviço de analise qualitativa da operação da unidade descentralizada de Silceira Martins.";"170.000,00"
"03/07/2014";"03/07/2014";"03/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"51405/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"50.000,00"
"02/07/2014";"02/07/2014";"02/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"47706/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"24.541,01"
"02/07/2014";"02/07/2014";"02/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"47711/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"24.541,01"
"02/07/2014";"02/07/2014";"02/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"47709/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"24.541,01"
"02/07/2014";"02/07/2014";"02/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"50067/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"24.291,00"
"01/07/2014";"01/07/2014";"31/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"91873/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"16.500,00"
"01/07/2014";"01/07/2014";"01/07/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"51401/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"1.977,00"
"30/06/2014";"30/06/2014";"27/10/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"49586/2014";"Fechado";"SERVIÇOS DE CONSULTORIA";"221.000,00"
"30/06/2014";"30/06/2014";"29/05/2016";"Ministério da Justiça e Segurança Pública";"Polícia Rodoviária Federal";"SUPERINTENDENCIA REG. POL. RODV. FEDERAL-MS";"Dispensa de Licitação";"Serviços";"18/2014";"Publicado";"Contratação de empresa especializada em curso de pós graduação MBA Executivo em Gestão Pública.";"26.201,00"
"12/06/2014";"12/06/2014";"12/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"5212/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"18.285,51"
"10/06/2014";"10/06/2014";"10/07/2014";"Ministério das Cidades";"Empresa de Trens Urbanos de Porto Alegre";"EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A";"Sem Informação";"Outros";"37753/2014";"Fechado";"Renovação licenciamento de uso do banco de dados denominado FGVDADOS.";"5.651,87"
"10/06/2014";"10/06/2014";"10/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"98626/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"622,80"
"09/06/2014";"09/06/2014";"09/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"98629/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"692,00"
"05/06/2014";"05/06/2014";"05/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"78430/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"18.970,01"
"05/06/2014";"05/06/2014";"05/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"93389/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"18.285,51"
"04/06/2014";"04/06/2014";"04/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"89357/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"874,79"
"04/06/2014";"04/06/2014";"04/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"90982/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"692,00"
"04/06/2014";"04/06/2014";"04/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"6194/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"1.760,00"
"04/06/2014";"04/06/2014";"04/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"93382/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"18.285,51"
"04/06/2014";"04/06/2014";"04/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"7225/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"21.888,00"
"04/06/2014";"04/06/2014";"04/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"95599/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"18.285,51"
"04/06/2014";"04/06/2014";"04/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"93388/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"18.285,51"
"04/06/2014";"04/06/2014";"04/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"89356/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"972,00"
"04/06/2014";"04/06/2014";"04/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"95579/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"18.285,51"
"03/06/2014";"03/06/2014";"03/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"3727/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"24.541,01"
"03/06/2014";"03/06/2014";"03/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"92098/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"24.615,63"
"02/06/2014";"02/06/2014";"02/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"90994/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"19.000,00"
"02/06/2014";"02/06/2014";"02/06/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"90993/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"17.992,00"
"28/05/2014";"28/05/2014";"28/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"62458/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"20.498,99"
"23/05/2014";"23/05/2014";"23/05/2015";"Ministério da Educação";"Colégio Pedro II";"COLEGIO PEDRO II";"Dispensa de Licitação";"Serviços";"13/2014";"Retificação - Publicado";"O presente contrato tem por objeto prestar assessoria técnica para desenvolvimento institucional do Colégio Pedro II - CPII, conformeproposta da contratada - FG";"1.350.000,00"
"22/05/2014";"22/05/2014";"21/05/2015";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROBRAS TRANSPORTE S.A.";"Sem Informação";"Outros";"7523/2014";"Fechado";"Análise da conjuntura e projeção de cenáRIOS DE MÉDIO E LONGO PRAZO PARA O BRASIL COM ÊNFASE NO SETOR DE PETRÓLEO";"130.340,00"
"15/05/2014";"15/05/2014";"15/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"46351/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"26.093,98"
"15/05/2014";"15/05/2014";"15/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"47372/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"18.285,51"
"15/05/2014";"15/05/2014";"15/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"47474/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"17.200,00"
"15/05/2014";"15/05/2014";"15/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"47373/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"26.093,98"
"14/05/2014";"14/05/2014";"17/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"33824/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"1.190,01"
"14/05/2014";"14/05/2014";"14/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"34703/2014";"Fechado";"ASSINATURA JORNAIS, REVIST.ACESSO ELETR.";"130,01"
"14/05/2014";"14/05/2014";"14/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"34704/2014";"Fechado";"ASSINATURA JORNAIS, REVIST.ACESSO ELETR.";"130,01"
"12/05/2014";"12/05/2014";"12/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"35721/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"880,00"
"12/05/2014";"12/05/2014";"12/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"44854/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"24.541,01"
"12/05/2014";"12/05/2014";"12/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"35723/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"2.600,00"
"12/05/2014";"12/05/2014";"12/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"42310/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"2.640,00"
"07/05/2014";"07/05/2014";"07/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"33930/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"21.732,00"
"07/05/2014";"07/05/2014";"07/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"35726/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"20.486,01"
"07/05/2014";"07/05/2014";"07/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"46896/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"24.291,00"
"07/05/2014";"07/05/2014";"07/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"43229/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"28.000,00"
"06/05/2014";"06/05/2014";"06/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"35912/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"22.510,01"
"06/05/2014";"06/05/2014";"06/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"33934/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"19.237,20"
"05/05/2014";"05/05/2014";"05/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"33448/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"28.843,00"
"01/05/2014";"01/05/2014";"31/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"86365/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"16.500,00"
"01/05/2014";"01/05/2014";"31/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"86363/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"16.500,00"
"01/05/2014";"01/05/2014";"31/05/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"86366/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"16.500,00"
"30/04/2014";"30/04/2014";"29/10/2014";"Ministério do Turismo";"Ministério do Turismo - Unidades com vínculo direto";"SUBSECRETARIA DE ADMINISTRACAO - SAD";"Dispensa de Licitação";"Serviços";"10/2014";"Publicado";"Realização de estudo para ""Caracterização e Dimensionamento do Impacto Econômico da Demanda Turística Doméstica na Copa do Mundo da FIFA no Brasil em 2014""";"890.000,00"
"28/04/2014";"28/04/2014";"20/11/2014";"Ministério da Defesa";"Comando do Exército";"ESCOLA DE CMDO E ESTADO-MAIOR DO EXERCITO";"Inexigibilidade de Licitação";"Serviços";"1/2014";"Publicado";"Contratação dos serviços educacionais da Fundação Getúlio Vargas, para Ministrar o Curso de Pós-Graduação, Lato-Sensu, nivel especialização, denominado";"550.000,00"
"24/04/2014";"24/04/2014";"24/04/2015";"Ministério da Integração e do Desenvolvimento Regional";"Companhia de Desenvolvimento dos Vales do São Francisco e do Parnaíba";"CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"Sem Informação";"Outros";"330/2014";"Fechado";"Prestação de serviços técnicos especializados para elaboração de estudos e mecanismosoperacionais e de gerenciamento que subsidiem aconstrução do modelo para g";"4.496.000,00"
"24/04/2014";"24/04/2014";"28/02/2016";"Ministério da Defesa";"Comando do Exército";"HOSPITAL CENTRAL DO EXERCITO";"Inexigibilidade de Licitação";"Serviços";"11/2014";"Publicado";"Contratação da Fundação Getúlio vargas - FGV para inscrição de Oficial Superior no Curso de Pós-Graduação MBA Executivo em Saúde.";"27.240,00"
"15/04/2014";"15/04/2014";"15/04/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"90009/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"23.004,00"
"14/04/2014";"14/04/2014";"14/04/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"84749/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"17.992,00"
"11/04/2014";"11/04/2014";"11/04/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"89839/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"11.604,50"
"11/04/2014";"11/04/2014";"11/04/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"89507/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"24.541,01"
"07/04/2014";"07/04/2014";"07/04/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"84629/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"24.541,01"
"04/04/2014";"04/04/2014";"04/04/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"89677/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"25.560,00"
"03/04/2014";"03/04/2014";"03/04/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"77252/2014";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"600,00"
